
Timestamp,Engine,X_Pixel,Y_Pixel,RA,Dec,Image_File
20260701_110458,Engine B (Pulsator),9,99,Unknown,Unknown,20260701_110458_B_X9_Y99.png
20260701_110458,Engine B (Pulsator),4447,2200,Unknown,Unknown,20260701_110458_B_X4447_Y2200.png
20260701_110458,Engine B (Pulsator),45,3106,Unknown,Unknown,20260701_110458_B_X45_Y3106.png
20260701_110458,Engine B (Pulsator),4759,232,Unknown,Unknown,20260701_110458_B_X4759_Y232.png
20260701_110458,Engine B (Pulsator),207,2998,Unknown,Unknown,20260701_110458_B_X207_Y2998.png
20260701_110459,Engine B (Pulsator),1,230,Unknown,Unknown,20260701_110459_B_X1_Y230.png
20260701_110459,Engine B (Pulsator),27,504,Unknown,Unknown,20260701_110459_B_X27_Y504.png
20260701_110459,Engine B (Pulsator),4577,25,Unknown,Unknown,20260701_110459_B_X4577_Y25.png
20260701_110459,Engine B (Pulsator),3,3127,Unknown,Unknown,20260701_110459_B_X3_Y3127.png
20260701_110459,Engine B (Pulsator),4501,536,Unknown,Unknown,20260701_110459_B_X4501_Y536.png
